unique_id,date,time,trialCount,target,chosen,right,same,diff,startTime,endTime
kccrxn,3/11/19,19:00,12,grid26_6_6.jpeg,img1,Img2,grid26_6_4.jpeg,grid25_6_4.jpeg,0.118981481,0.11900463
zumi,3/11/19,15:56,39,grid41_6_3.jpeg,img2,Img2,grid41_6_4.jpeg,grid13_6_4.jpeg,0.078263889,0.078391204
jfhit,3/11/19,18:00,3,grid7_6_4.jpeg,img1,Img2,grid7_6_2.jpeg,grid5_6_2.jpeg,01:51:085,01:51:086
zumi,3/11/19,15:56,40,grid13_6_2.jpeg,img1,Img1,grid13_6_4.jpeg,grid28_6_4.jpeg,01:54:052,01:54:052
kccrxn,3/11/19,19:00,13,grid25_6_6.jpeg,img2,Img2,grid25_6_5.jpeg,grid22_6_5.jpeg,0.121331019,0.121377315
jfhit,3/11/19,18:00,4,grid15_6_3.jpeg,img2,Img2,grid15_6_4.jpeg,grid41_6_4.jpeg,0.087233796,0.08724537
kccrxn,3/11/19,19:00,14,grid31_6_3.jpeg,img2,Img2,grid31_6_5.jpeg,grid2_6_5.jpeg,0.126909722,0.12693287
jfhit,3/11/19,18:00,5,grid8_6_1.jpeg,img1,Img1,grid8_6_3.jpeg,grid20_6_3.jpeg,0.087094907,0.087106481
jfhit,3/11/19,18:00,6,grid6_6_3.jpeg,img1,Img2,grid6_6_4.jpeg,grid40_6_4.jpeg,0.09625,0.096261574
kccrxn,3/11/19,19:00,15,grid5_6_5.jpeg,img1,Img1,grid5_6_2.jpeg,grid22_6_2.jpeg,0.129085648,0.129097222
jfhit,3/11/19,18:00,7,grid23_6_3.jpeg,img2,Img1,grid23_6_6.jpeg,grid14_6_6.jpeg,0.103599537,0.103657407
kccrxn,3/11/19,19:00,16,grid24_6_6.jpeg,img2,Img1,grid24_6_5.jpeg,grid8_6_5.jpeg,0.13412037,0.134131944
jfhit,3/11/19,18:00,8,grid28_6_4.jpeg,img2,Img2,grid28_6_6.jpeg,grid17_6_6.jpeg,0.110127315,0.110150463
jfhit,3/11/19,18:00,9,grid7_6_1.jpeg,img1,Img1,grid7_6_4.jpeg,grid40_6_4.jpeg,0.106412037,0.106423611
kccrxn,3/11/19,19:00,17,grid3_6_6.jpeg,img1,Img1,grid3_6_3.jpeg,grid16_6_3.jpeg,0.141979167,0.142013889
jfhit,3/11/19,18:00,10,grid36_6_1.jpeg,img1,Img1,grid7_6_4.jpeg,grid40_6_4.jpeg,02:34:051,02:34:052
jfhit,3/11/19,18:00,11,grid26_6_6.jpeg,img1,Img2,grid26_6_5.jpeg,grid32_6_5.jpeg,0.114988426,0.114988426
kccrxn,3/11/19,19:00,18,grid18_6_5.jpeg,img1,Img1,grid18_6_2.jpeg,grid36_6_2.jpeg,0.150532407,0.150543981
jfhit,3/11/19,18:00,12,grid31_6_4.jpeg,img1,Img1,grid31_6_5.jpeg,grid10_6_5.jpeg,0.117546296,0.11755787
jfhit,3/11/19,18:00,13,grid10_6_1.jpeg,img1,Img1,grid10_6_6.jpeg,grid2_6_6.jpeg,0.120335648,0.120347222
kccrxn,3/11/19,19:00,19,grid9_6_1.jpeg,img2,Img2,grid9_6_3.jpeg,grid11_6_3.jpeg,0.157789352,0.1578125
jfhit,3/11/19,18:00,14,grid13_6_5.jpeg,img2,Img1,grid13_6_4.jpeg,grid34_6_4.jpeg,0.1259375,0.125949074
kccrxn,3/11/19,19:00,20,grid41_6_2.jpeg,img1,Img2,grid9_6_3.jpeg,grid11_6_3.jpeg,03:47:014,03:47:017
jfhit,3/11/19,18:00,15,grid35_6_3.jpeg,img2,Img1,grid35_6_5.jpeg,grid39_6_5.jpeg,0.132268519,0.132280093
jfhit,3/11/19,18:00,16,grid21_6_1.jpeg,img1,Img1,grid21_6_2.jpeg,grid40_6_2.jpeg,0.12787037,0.127881944
jfhit,3/11/19,18:00,17,grid25_6_1.jpeg,img1,Img1,grid25_6_3.jpeg,grid10_6_3.jpeg,0.130625,0.130648148
kccrxn,3/11/19,19:00,21,grid8_6_2.jpeg,img1,Img1,grid8_6_5.jpeg,grid20_6_5.jpeg,0.162789352,0.162800926
jfhit,3/11/19,18:00,18,grid27_6_2.jpeg,img2,Img1,grid27_6_1.jpeg,grid39_6_1.jpeg,0.136111111,0.136122685
jfhit,3/11/19,18:00,19,grid24_6_5.jpeg,img2,Img2,grid24_6_3.jpeg,grid16_6_3.jpeg,0.145046296,0.145046296
kccrxn,3/11/19,19:00,22,grid30_6_5.jpeg,img2,Img2,grid30_6_1.jpeg,grid40_6_1.jpeg,0.177731481,0.177743056
jfhit,3/11/19,18:00,20,grid35_6_2.jpeg,img1,Img2,grid24_6_3.jpeg,grid16_6_3.jpeg,0.151076389,0.151087963
kccrxn,3/11/19,19:00,23,grid15_6_6.jpeg,img1,Img2,grid15_6_5.jpeg,grid26_6_5.jpeg,0.190150463,0.190173611
ffltm,3/11/19,16:02,1,grid23_6_3.jpeg,img1,Img1,grid23_6_4.jpeg,grid29_6_4.jpeg,0.139305556,0
jfhit,3/11/19,18:00,21,grid36_6_5.jpeg,img2,Img2,grid36_6_1.jpeg,grid13_6_1.jpeg,0.148634259,0.148645833
kccrxn,3/11/19,19:00,24,grid28_6_3.jpeg,img1,Img2,grid28_6_5.jpeg,grid31_6_5.jpeg,0.19462963,0.194664352
jfhit,3/11/19,18:00,22,grid41_6_2.jpeg,img2,Img1,grid41_6_3.jpeg,grid12_6_3.jpeg,0.154768519,0.154780093
jfhit,3/11/19,18:00,23,grid19_6_6.jpeg,img1,Img1,grid19_6_4.jpeg,grid27_6_4.jpeg,0.157465278,0.157476852
kccrxn,3/11/19,19:00,25,grid33_6_2.jpeg,img1,Img1,grid33_6_6.jpeg,grid7_6_6.jpeg,0.193113426,0.193136574
jfhit,3/11/19,18:00,24,grid21_6_4.jpeg,img1,Img2,grid21_6_5.jpeg,grid28_6_5.jpeg,0.161689815,0.161689815
ffltm,3/11/19,16:02,2,grid4_6_4.jpeg,img2,Img2,grid4_6_3.jpeg,grid12_6_3.jpeg,0.154039352,0.154039352
jfhit,3/11/19,18:00,25,grid27_6_5.jpeg,img1,Img1,grid27_6_6.jpeg,grid23_6_6.jpeg,0.170763889,0.170763889
kccrxn,3/11/19,19:00,26,grid6_6_2.jpeg,img2,Img1,grid6_6_6.jpeg,grid35_6_6.jpeg,0.19900463,0.199039352
jfhit,3/11/19,18:00,26,grid34_6_3.jpeg,img2,Img1,grid34_6_1.jpeg,grid14_6_1.jpeg,0.173611111,0.173622685
kccrxn,3/11/19,19:00,27,grid15_6_1.jpeg,img1,Img1,grid15_6_2.jpeg,grid3_6_2.jpeg,0.211481481,0.211539352
jfhit,3/11/19,18:00,27,grid36_6_2.jpeg,img1,Img2,grid36_6_1.jpeg,grid12_6_1.jpeg,0.168217593,0.168240741
jfhit,3/11/19,18:00,28,grid24_6_6.jpeg,img2,Img2,grid24_6_1.jpeg,grid19_6_1.jpeg,0.172777778,0.172789352
kccrxn,3/11/19,19:00,28,grid21_6_2.jpeg,img1,Img1,grid21_6_3.jpeg,grid15_6_3.jpeg,0.216770833,0.216805556
jfhit,3/11/19,18:00,29,grid41_6_5.jpeg,img2,Img2,grid41_6_3.jpeg,grid29_6_3.jpeg,0.179409722,0.179421296
ffltm,3/11/19,16:02,3,grid2_6_1.jpeg,img2,Img2,grid2_6_2.jpeg,grid12_6_2.jpeg,0.162824074,0.162835648
kccrxn,3/11/19,19:00,29,grid4_6_5.jpeg,img1,Img1,grid4_6_4.jpeg,grid13_6_4.jpeg,0.217222222,0.217233796
jfhit,3/11/19,18:00,30,grid41_6_3.jpeg,img1,Img2,grid41_6_3.jpeg,grid29_6_3.jpeg,0.179456019,0.179467593
jfhit,3/11/19,18:00,31,grid17_6_4.jpeg,img1,Img2,grid17_6_6.jpeg,grid22_6_6.jpeg,0.183796296,0.18380787
kccrxn,3/11/19,19:00,30,grid32_6_6.jpeg,img1,Img1,grid4_6_4.jpeg,grid13_6_4.jpeg,0.218877315,0.218923611
ffltm,3/11/19,16:02,4,grid20_6_3.jpeg,img1,Img1,grid20_6_4.jpeg,grid26_6_4.jpeg,0.183344907,0.183344907
jfhit,3/11/19,18:00,32,grid13_6_4.jpeg,img2,Img1,grid13_6_6.jpeg,grid14_6_6.jpeg,0.183275463,0.183287037
kccrxn,3/11/19,19:00,31,grid22_6_4.jpeg,img1,Img1,grid22_6_5.jpeg,grid16_6_5.jpeg,0.228310185,0.228333333
jfhit,3/11/19,18:00,33,grid11_6_6.jpeg,img2,Img2,grid11_6_3.jpeg,grid30_6_3.jpeg,0.192777778,0.192789352
ffltm,3/11/19,16:02,5,grid28_6_6.jpeg,img2,Img2,grid28_6_1.jpeg,grid9_6_1.jpeg,0.191863426,0.191875
jfhit,3/11/19,18:00,34,grid16_6_3.jpeg,img2,Img1,grid16_6_4.jpeg,grid22_6_4.jpeg,0.196203704,0.196284722
jfhit,3/11/19,18:00,35,grid4_6_2.jpeg,img1,Img1,grid16_6_4.jpeg,grid22_6_4.jpeg,0.19337963,0.193391204
kccrxn,3/11/19,19:00,32,grid31_6_5.jpeg,img2,Img2,grid31_6_4.jpeg,grid32_6_4.jpeg,05:25:028,05:25:031
jfhit,3/11/19,18:00,36,grid39_6_1.jpeg,img2,Img1,grid39_6_2.jpeg,grid5_6_2.jpeg,0.195671296,0.19568287
jfhit,3/11/19,18:00,37,grid3_6_3.jpeg,img1,Img1,grid3_6_5.jpeg,grid18_6_5.jpeg,0.207824074,0.207824074
kccrxn,3/11/19,19:00,33,grid3_6_3.jpeg,img1,Img2,grid3_6_2.jpeg,grid23_6_2.jpeg,0.242534722,0.242569444
ffltm,3/11/19,16:02,6,grid13_6_5.jpeg,img2,Img2,grid13_6_6.jpeg,grid18_6_6.jpeg,04:32:091,04:32:092
jfhit,3/11/19,18:00,38,grid4_6_5.jpeg,img2,Img2,grid4_6_3.jpeg,grid17_6_3.jpeg,0.204814815,0.204826389
ffltm,3/11/19,16:02,7,grid28_6_5.jpeg,img1,Img1,grid28_6_1.jpeg,grid25_6_1.jpeg,04:50:048,04:50:048
kccrxn,3/11/19,19:00,34,grid37_6_1.jpeg,img2,Img2,grid37_6_2.jpeg,grid35_6_2.jpeg,0.243645833,0.243668981
jfhit,3/11/19,18:00,39,grid12_6_1.jpeg,img2,Img2,grid12_6_2.jpeg,grid31_6_2.jpeg,0.213159722,0.21318287
kccrxn,3/11/19,19:00,35,grid25_6_2.jpeg,img1,Img2,grid37_6_2.jpeg,grid35_6_2.jpeg,0.248344907,0.248391204
jfhit,3/11/19,18:00,40,grid30_6_1.jpeg,img1,Img1,grid30_6_6.jpeg,grid15_6_6.jpeg,0.215243056,0.21525463
kccrxn,3/11/19,19:00,36,grid20_6_3.jpeg,img2,Img2,grid20_6_2.jpeg,grid26_6_2.jpeg,0.256261574,0.256296296
ffltm,3/11/19,16:02,8,grid31_6_1.jpeg,img2,Img1,grid31_6_3.jpeg,grid11_6_3.jpeg,0.214884259,0.214884259
ffltm,3/11/19,16:02,9,grid11_6_4.jpeg,img2,Img2,grid11_6_5.jpeg,grid4_6_5.jpeg,0.224375,0.224386574
kccrxn,3/11/19,19:00,37,grid14_6_6.jpeg,img2,Img1,grid14_6_3.jpeg,grid9_6_3.jpeg,0.262546296,0.26255787
ffltm,3/11/19,16:02,10,grid9_6_5.jpeg,img1,Img2,grid11_6_5.jpeg,grid4_6_5.jpeg,0.230208333,0.230219907
kccrxn,3/11/19,19:00,38,grid7_6_1.jpeg,img1,Img1,grid7_6_5.jpeg,grid16_6_5.jpeg,0.263634259,0.263657407
kccrxn,3/11/19,19:00,39,grid26_6_4.jpeg,img1,Img2,grid26_6_2.jpeg,grid15_6_2.jpeg,0.267141204,0.267152778
kccrxn,3/11/19,19:00,40,grid19_6_4.jpeg,img1,Img2,grid19_6_2.jpeg,grid12_6_2.jpeg,0.281979167,0.282002315
ffltm,3/11/19,16:02,11,grid24_6_2.jpeg,img1,Img1,grid24_6_3.jpeg,grid21_6_3.jpeg,0.234525463,0.234525463
ffltm,3/11/19,16:02,12,grid36_6_4.jpeg,img1,Img1,grid36_6_5.jpeg,grid19_6_5.jpeg,0.246655093,0.246666667
ffltm,3/11/19,16:02,13,grid24_6_3.jpeg,img2,Img1,grid24_6_4.jpeg,grid25_6_4.jpeg,0.255486111,0.255486111
ffltm,3/11/19,16:02,14,grid7_6_2.jpeg,img2,Img2,grid7_6_3.jpeg,grid22_6_3.jpeg,0.270277778,0.270277778
ffltm,3/11/19,16:02,15,grid20_6_1.jpeg,img2,Img2,grid20_6_5.jpeg,grid29_6_5.jpeg,0.275393519,0.275393519
ffltm,3/11/19,16:02,16,grid35_6_3.jpeg,img2,Img2,grid35_6_5.jpeg,grid6_6_5.jpeg,0.278773148,0.278784722
ffltm,3/11/19,16:02,17,grid20_6_2.jpeg,img1,Img1,grid20_6_3.jpeg,grid31_6_3.jpeg,06:34:035,06:34:035
ffltm,3/11/19,16:02,18,grid14_6_3.jpeg,img1,Img1,grid14_6_6.jpeg,grid3_6_6.jpeg,0.283969907,0.283969907
ffltm,3/11/19,16:02,19,grid2_6_2.jpeg,img2,Img2,grid2_6_3.jpeg,grid27_6_3.jpeg,0.287372685,0.287372685
ffltm,3/11/19,16:02,20,grid30_6_1.jpeg,img1,Img2,grid2_6_3.jpeg,grid27_6_3.jpeg,0.289872685,0.289872685
ffltm,3/11/19,16:02,21,grid5_6_2.jpeg,img2,Img2,grid5_6_3.jpeg,grid39_6_3.jpeg,0.297303241,0.297314815
ffltm,3/11/19,16:02,22,grid26_6_1.jpeg,img2,Img1,grid26_6_4.jpeg,grid38_6_4.jpeg,0.304918981,0.304930556
ffltm,3/11/19,16:02,23,grid6_6_2.jpeg,img2,Img2,grid6_6_3.jpeg,grid39_6_3.jpeg,0.310393519,0.310393519
ffltm,3/11/19,16:02,24,grid11_6_6.jpeg,img1,Img1,grid11_6_5.jpeg,grid41_6_5.jpeg,0.314236111,0.314236111
ffltm,3/11/19,16:02,25,grid41_6_6.jpeg,img1,Img2,grid41_6_2.jpeg,grid40_6_2.jpeg,0.32775463,0.327766204
ffltm,3/11/19,16:02,26,grid23_6_1.jpeg,img2,Img2,grid23_6_4.jpeg,grid12_6_4.jpeg,0.328819444,0.328831019
ffltm,3/11/19,16:02,27,grid36_6_3.jpeg,img2,Img2,grid36_6_4.jpeg,grid25_6_4.jpeg,0.336365741,0.336377315
ffltm,3/11/19,16:02,28,grid25_6_4.jpeg,img2,Img1,grid25_6_3.jpeg,grid3_6_3.jpeg,0.334456019,0.334456019
ffltm,3/11/19,16:02,29,grid33_6_1.jpeg,img1,Img2,grid33_6_2.jpeg,grid19_6_2.jpeg,0.341446759,0.341446759
ffltm,3/11/19,16:02,30,grid15_6_2.jpeg,img1,Img2,grid33_6_2.jpeg,grid19_6_2.jpeg,0.345659722,0.345659722
ffltm,3/11/19,16:02,31,grid6_6_5.jpeg,img2,Img1,grid6_6_6.jpeg,grid9_6_6.jpeg,0.348136574,0.348148148
ffltm,3/11/19,16:02,32,grid30_6_5.jpeg,img1,Img2,grid30_6_2.jpeg,grid17_6_2.jpeg,0.351354167,0.351365741
ffltm,3/11/19,16:02,33,grid16_6_2.jpeg,img1,Img2,grid16_6_1.jpeg,grid5_6_1.jpeg,0.359305556,0.359305556
ffltm,3/11/19,16:02,34,grid40_6_3.jpeg,img1,Img1,grid40_6_6.jpeg,grid2_6_6.jpeg,0.374166667,0.374166667
ffltm,3/11/19,16:02,36,grid8_6_3.jpeg,img1,Img2,grid8_6_6.jpeg,grid13_6_6.jpeg,0.383449074,0.383460648
ffltm,3/11/19,16:02,37,grid12_6_3.jpeg,img1,Img1,grid12_6_5.jpeg,grid22_6_5.jpeg,0.382766204,0.382766204
ffltm,3/11/19,16:02,38,grid7_6_1.jpeg,img1,Img1,grid7_6_6.jpeg,grid13_6_6.jpeg,0.398206019,0.398206019
ffltm,3/11/19,16:02,39,grid35_6_4.jpeg,img1,Img1,grid35_6_6.jpeg,grid13_6_6.jpeg,0.397071759,0.397071759
ffltm,3/11/19,16:02,40,grid27_6_1.jpeg,img2,Img2,grid27_6_6.jpeg,grid31_6_6.jpeg,0.409641204,0.409652778
pohjxgd,3/11/19,19:10,1,grid28_6_5.jpeg,img2,Img1,grid28_6_3.jpeg,grid24_6_3.jpeg,0.450532407,0
pohjxgd,3/11/19,19:10,2,grid16_6_4.jpeg,img1,Img1,grid16_6_6.jpeg,grid25_6_6.jpeg,0.455162037,0.455162037
pohjxgd,3/11/19,19:10,3,grid40_6_1.jpeg,img1,Img1,grid40_6_6.jpeg,grid38_6_6.jpeg,0.453935185,0.453935185
pohjxgd,3/11/19,19:10,4,grid15_6_2.jpeg,img2,Img1,grid15_6_1.jpeg,grid28_6_1.jpeg,0.453634259,0.453634259
pohjxgd,3/11/19,19:10,5,grid12_6_2.jpeg,img1,Img1,grid12_6_6.jpeg,grid7_6_6.jpeg,10:54:002,10:54:003
pohjxgd,3/11/19,19:10,6,grid14_6_5.jpeg,img2,Img2,grid14_6_3.jpeg,grid23_6_3.jpeg,0.461944444,0.461956019
pohjxgd,3/11/19,19:10,7,grid11_6_3.jpeg,img1,Img2,grid11_6_4.jpeg,grid22_6_4.jpeg,0.462893519,0.462905093
pohjxgd,3/11/19,19:10,8,grid41_6_5.jpeg,img2,Img2,grid41_6_3.jpeg,grid19_6_3.jpeg,0.47025463,0.47025463
pohjxgd,3/11/19,19:10,9,grid25_6_6.jpeg,img2,Img1,grid25_6_2.jpeg,grid19_6_2.jpeg,0.471550926,0.471550926
pohjxgd,3/11/19,19:10,10,grid39_6_6.jpeg,img1,Img1,grid25_6_2.jpeg,grid19_6_2.jpeg,0.476076389,0.476076389
pohjxgd,3/11/19,19:10,11,grid36_6_1.jpeg,img1,Img1,grid36_6_2.jpeg,grid21_6_2.jpeg,0.484050926,0.4840625
pohjxgd,3/11/19,19:10,12,grid22_6_5.jpeg,img2,Img2,grid22_6_2.jpeg,grid30_6_2.jpeg,0.4884375,0.4884375
pohjxgd,3/11/19,19:10,13,grid29_6_3.jpeg,img2,Img2,grid29_6_4.jpeg,grid25_6_4.jpeg,0.486215278,0.486215278
pohjxgd,3/11/19,19:10,14,grid18_6_3.jpeg,img1,Img1,grid18_6_1.jpeg,grid5_6_1.jpeg,0.493460648,0.493460648
pohjxgd,3/11/19,19:10,15,grid10_6_2.jpeg,img2,Img2,grid10_6_5.jpeg,grid18_6_5.jpeg,0.494212963,0.494224537
pohjxgd,3/11/19,19:10,16,grid14_6_1.jpeg,img2,Img2,grid14_6_6.jpeg,grid11_6_6.jpeg,0.495810185,0.495821759
pohjxgd,3/11/19,19:10,17,grid38_6_3.jpeg,img2,Img2,grid38_6_2.jpeg,grid28_6_2.jpeg,0.506550926,0.5065625
pohjxgd,3/11/19,19:10,18,grid29_6_2.jpeg,img2,Img1,grid29_6_3.jpeg,grid16_6_3.jpeg,0.504039352,0.504039352
pohjxgd,3/11/19,19:10,19,grid31_6_3.jpeg,img1,Img2,grid31_6_1.jpeg,grid28_6_1.jpeg,0.506793981,0.506793981
pohjxgd,3/11/19,19:10,20,grid30_6_3.jpeg,img1,Img2,grid31_6_1.jpeg,grid28_6_1.jpeg,0.509548611,0.509548611
pohjxgd,3/11/19,19:10,21,grid37_6_5.jpeg,img2,Img1,grid37_6_3.jpeg,grid13_6_3.jpeg,0.515416667,0.515428241
pohjxgd,3/11/19,19:10,22,grid18_6_5.jpeg,img1,Img2,grid18_6_6.jpeg,grid20_6_6.jpeg,0.521678241,0.521678241
pohjxgd,3/11/19,19:10,23,grid17_6_5.jpeg,img2,Img2,grid17_6_2.jpeg,grid34_6_2.jpeg,0.526770833,0.526770833
pohjxgd,3/11/19,19:10,24,grid39_6_4.jpeg,img1,Img2,grid39_6_3.jpeg,grid7_6_3.jpeg,0.522523148,0.522534722
pohjxgd,3/11/19,19:10,25,grid32_6_4.jpeg,img2,Img2,grid32_6_2.jpeg,grid33_6_2.jpeg,0.529699074,0.529710648
pohjxgd,3/11/19,19:10,26,grid32_6_3.jpeg,img1,Img2,grid32_6_4.jpeg,grid4_6_4.jpeg,0.536238426,0.536238426
pohjxgd,3/11/19,19:10,27,grid26_6_1.jpeg,img2,Img2,grid26_6_5.jpeg,grid13_6_5.jpeg,0.536342593,0.536354167
pohjxgd,3/11/19,19:10,28,grid19_6_5.jpeg,img1,Img2,grid19_6_3.jpeg,grid26_6_3.jpeg,0.540335648,0.540335648
pohjxgd,3/11/19,19:10,29,grid24_6_6.jpeg,img2,Img1,grid24_6_1.jpeg,grid29_6_1.jpeg,0.540104167,0.540104167
pohjxgd,3/11/19,19:10,30,grid32_6_6.jpeg,img1,Img1,grid24_6_1.jpeg,grid29_6_1.jpeg,0.544664352,0.544664352
pohjxgd,3/11/19,19:10,31,grid14_6_2.jpeg,img1,Img1,grid14_6_1.jpeg,grid25_6_1.jpeg,0.546655093,0.546655093
pohjxgd,3/11/19,19:10,32,grid21_6_3.jpeg,img2,Img2,grid21_6_5.jpeg,grid31_6_5.jpeg,0.554513889,0.554525463
mfefetic,3/11/19,19:28,1,grid18_6_4.jpeg,img1,Img2,grid18_6_5.jpeg,grid20_6_5.jpeg,29:12:576,0
pohjxgd,3/11/19,19:10,33,grid23_6_3.jpeg,img1,Img1,grid23_6_5.jpeg,grid10_6_5.jpeg,0.559375,0.559386574
pohjxgd,3/11/19,19:10,34,grid16_6_2.jpeg,img2,Img2,grid16_6_5.jpeg,grid10_6_5.jpeg,0.553333333,0.553344907
mfefetic,3/11/19,19:28,2,grid15_6_2.jpeg,img1,Img1,grid15_6_3.jpeg,grid23_6_3.jpeg,29:21:170,29:21:171
pohjxgd,3/11/19,19:10,35,grid4_6_3.jpeg,img1,Img2,grid16_6_5.jpeg,grid10_6_5.jpeg,0.564884259,0.564884259
pohjxgd,3/11/19,19:10,36,grid13_6_3.jpeg,img1,Img1,grid13_6_2.jpeg,grid41_6_2.jpeg,0.561967593,0.561967593
mfefetic,3/11/19,19:28,3,grid40_6_4.jpeg,img2,Img2,grid40_6_3.jpeg,grid6_6_3.jpeg,29:33:572,29:33:573
pohjxgd,3/11/19,19:10,37,grid13_6_5.jpeg,img1,Img2,grid13_6_3.jpeg,grid12_6_3.jpeg,0.570856481,0.570856481
mfefetic,3/11/19,19:28,4,grid6_6_5.jpeg,img1,Img1,grid6_6_6.jpeg,grid28_6_6.jpeg,29:41:636,29:41:637
pohjxgd,3/11/19,19:10,38,grid27_6_3.jpeg,img2,Img2,grid27_6_2.jpeg,grid30_6_2.jpeg,13:34:076,13:34:076
mfefetic,3/11/19,19:28,5,grid41_6_1.jpeg,img2,Img2,grid41_6_2.jpeg,grid37_6_2.jpeg,29:47:850,29:47:851
pohjxgd,3/11/19,19:10,39,grid20_6_2.jpeg,img2,Img1,grid20_6_4.jpeg,grid4_6_4.jpeg,13:40:014,13:40:014
pohjxgd,3/11/19,19:10,40,grid7_6_1.jpeg,img1,Img1,grid7_6_3.jpeg,grid3_6_3.jpeg,13:46:046,13:46:046
mfefetic,3/11/19,19:28,6,grid18_6_2.jpeg,img2,Img2,grid18_6_5.jpeg,grid16_6_5.jpeg,29:53:610,29:53:611
mfefetic,3/11/19,19:28,7,grid34_6_2.jpeg,img1,Img1,grid34_6_6.jpeg,grid2_6_6.jpeg,30:00:422,30:00:423
mfefetic,3/11/19,19:28,8,grid8_6_6.jpeg,img2,Img2,grid8_6_1.jpeg,grid31_6_1.jpeg,30:11:646,30:11:647
mfefetic,3/11/19,19:28,9,grid28_6_5.jpeg,img1,Img2,grid28_6_6.jpeg,grid9_6_6.jpeg,30:16:734,30:16:734
mfefetic,3/11/19,19:28,10,grid40_6_1.jpeg,img1,Img2,grid28_6_6.jpeg,grid9_6_6.jpeg,30:22:758,30:22:759
mfefetic,3/11/19,19:28,11,grid24_6_6.jpeg,img1,Img2,grid24_6_3.jpeg,grid8_6_3.jpeg,30:29:400,30:29:401
mfefetic,3/11/19,19:28,12,grid40_6_6.jpeg,img1,Img1,grid40_6_3.jpeg,grid9_6_3.jpeg,30:35:398,30:35:399
mfefetic,3/11/19,19:28,13,grid12_6_4.jpeg,img2,Img2,grid12_6_5.jpeg,grid37_6_5.jpeg,30:41:450,30:41:451
mfefetic,3/11/19,19:28,14,grid31_6_3.jpeg,img2,Img2,grid31_6_4.jpeg,grid37_6_4.jpeg,30:47:964,30:47:965
mfefetic,3/11/19,19:28,15,grid38_6_2.jpeg,img1,Img2,grid38_6_6.jpeg,grid34_6_6.jpeg,30:53:756,30:53:757
mfefetic,3/11/19,19:28,16,grid38_6_4.jpeg,img1,Img1,grid38_6_3.jpeg,grid17_6_3.jpeg,30:59:034,30:59:035
mfefetic,3/11/19,19:28,17,grid21_6_6.jpeg,img2,Img1,grid21_6_2.jpeg,grid28_6_2.jpeg,31:05:446,31:05:447
mfefetic,3/11/19,19:28,18,grid14_6_1.jpeg,img2,Img2,grid14_6_3.jpeg,grid27_6_3.jpeg,31:13:560,31:13:561
mfefetic,3/11/19,19:28,19,grid40_6_5.jpeg,img1,Img1,grid40_6_1.jpeg,grid30_6_1.jpeg,31:19:462,31:19:463
mfefetic,3/11/19,19:28,20,grid21_6_1.jpeg,img1,Img1,grid40_6_1.jpeg,grid30_6_1.jpeg,31:26:650,31:26:651
mfefetic,3/11/19,19:28,21,grid41_6_4.jpeg,img1,Img2,grid41_6_5.jpeg,grid18_6_5.jpeg,31:32:292,31:32:293
mfefetic,3/11/19,19:28,22,grid17_6_4.jpeg,img2,Img2,grid17_6_5.jpeg,grid39_6_5.jpeg,31:39:388,31:39:389
mfefetic,3/11/19,19:28,23,grid33_6_6.jpeg,img2,Img2,grid33_6_1.jpeg,grid16_6_1.jpeg,31:46:396,31:46:397
mfefetic,3/11/19,19:28,24,grid26_6_4.jpeg,img1,Img2,grid26_6_2.jpeg,grid12_6_2.jpeg,31:53:288,31:53:288
mfefetic,3/11/19,19:28,25,grid36_6_2.jpeg,img2,Img1,grid36_6_3.jpeg,grid37_6_3.jpeg,31:59:850,31:59:851
mfefetic,3/11/19,19:28,26,grid40_6_3.jpeg,img2,Img1,grid40_6_4.jpeg,grid6_6_4.jpeg,32:08:128,32:08:129
mfefetic,3/11/19,19:28,27,grid33_6_4.jpeg,img2,Img2,grid33_6_5.jpeg,grid24_6_5.jpeg,32:13:982,32:13:983
mfefetic,3/11/19,19:28,28,grid10_6_3.jpeg,img2,Img2,grid10_6_4.jpeg,grid24_6_4.jpeg,32:23:438,32:23:439
mfefetic,3/11/19,19:28,29,grid3_6_4.jpeg,img1,Img2,grid3_6_3.jpeg,grid4_6_3.jpeg,32:30:492,32:30:493
mfefetic,3/11/19,19:28,30,grid38_6_6.jpeg,img1,Img2,grid3_6_3.jpeg,grid4_6_3.jpeg,32:37:052,32:37:053
mfefetic,3/11/19,19:28,31,grid5_6_2.jpeg,img1,Img1,grid5_6_3.jpeg,grid17_6_3.jpeg,32:42:824,32:42:825
mfefetic,3/11/19,19:28,32,grid3_6_3.jpeg,img2,Img1,grid3_6_2.jpeg,grid35_6_2.jpeg,32:49:122,32:49:123
mfefetic,3/11/19,19:28,33,grid40_6_2.jpeg,img1,Img2,grid40_6_3.jpeg,grid35_6_3.jpeg,32:55:002,32:55:003
mfefetic,3/11/19,19:28,34,grid12_6_6.jpeg,img1,Img2,grid12_6_3.jpeg,grid13_6_3.jpeg,33:03:164,33:03:165
mfefetic,3/11/19,19:28,35,grid6_6_3.jpeg,img1,Img2,grid12_6_3.jpeg,grid13_6_3.jpeg,33:10:710,33:10:711
mfefetic,3/11/19,19:28,36,grid39_6_6.jpeg,img2,Img2,grid39_6_4.jpeg,grid14_6_4.jpeg,33:16:200,33:16:201
